사업소명,시도명,시군구명,소재지도로명주소,소재지지번주소,전화번호,면허구분명,업종명,운영여부,차량대수,데이터기준일자,제공기관코드,제공기관명
이지연,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 임방울대로 673-21, 605동 503호 (월계동,첨단6차라인아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
최현민,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 신창로166번길 13-6, 301호 (신창동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김홍순,전남광주통합특별시,광산구,전남광주통합특별시 광산구 월곡중앙로48번길 22 (월곡동),,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
공장군,전남광주통합특별시,광산구,전남광주통합특별시 광산구 용봉길 83 (용봉동),,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김영란,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 우산로95번길 60, 102동 407호 (우산동,대광로제비앙아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김영권,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 목련로 41, 202동 1702호 (산정동,부영 애시앙)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
이광명,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 풍영로145번길 42, 501동 903호 (흑석동,장자울마을 휴먼시아)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
용달/택배,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 수완로9번길 10, 302호 (신가동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김정호,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 하남대로54번안길 136-3, 103호 (하남동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
정현욱,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 월곡산정로 80, 3동 807호 (월곡동,하남금호아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
이상욱,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 소촌로152번길 38, 110동 108호 (소촌동,라인아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
최명훈,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 월계로 195, 506호 (월계동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
최정남,전남광주통합특별시,광산구,전남광주통합특별시 광산구 월계로 48 (월계동),,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
양성현,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 목련로153번길 56, 701동 1609호 (운남동,주공아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
서환선,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 임방울대로 142-12, 113동 902호 (운남동,삼성아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김광국,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 신창로161번길 34, 319동 601호 (신창동,신창3차부영사랑으로)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
장준호,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 왕버들로252번길 46, 103동 1108호 (신창동,신창지구도시공사아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김홍,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 신창로35번길 79-12, 304호 (신가동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
황병훈,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 월계로 117-32, 102동 307호 (월계동,첨단1차라인아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김병우,전남광주통합특별시,광산구,전남광주통합특별시 광산구 양동길 24-13 (양동),,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
송병승,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 선운중앙로 45, 106동 1203호 (선암동,선운지구 모아엘가)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김판규,전남광주통합특별시,광산구,전남광주통합특별시 광산구 어등대로233번안길 42-14 (서봉동),,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
손승곤,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 어등대로665번길 27, 103동 101호 (소촌동,서라아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김익종,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 용아로297번길 17, 104동 503호 (산정동,어등산 대방노블랜드 아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김재원,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 장덕로5번길 16, 103동 1103호 (장덕동, 골드클래스)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
소대혁,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 송정로 77, 105동 907호 (송정동,금강아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
선정선,전남광주통합특별시,광산구,전남광주통합특별시 광산구 내상로 92-6 (송정동),,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
이주호,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 수등로258번길 10, 105동 1405호 (신가동,우미이노스빌아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김학동,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 선운중앙로 68, 121동 307호 (선암동,선운지구 휴먼시아)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
양태혁,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 송도로212번길 31-8, 103동 101호 (송정동,대화아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
이병단,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 풍영로329번길 50, 708동 702호 (장덕동,신완마을 휴먼시아)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김수현,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 첨단내촌로 102, 109동 104호 (월계동,서라아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김태혁,전남광주통합특별시,광산구,전남광주통합특별시 광산구 비아동원촌길 19-25 (비아동),,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
이귀영,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 송도로 143, 101동 510호 (도산동,대덕아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
심언묵,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 하남대로 30, 310동 1801호 (하남동,부영사랑으로)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
박민선,전남광주통합특별시,광산구,전남광주통합특별시 광산구 남동길48번길 35-1 (도산동),,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
장용태,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 신창로86번길 16-16, 307호 (신창동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
이성연,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 금봉로63번길 8-1, 202호 (소촌동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
부경민,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 수완로48번길 42, 201호 (수완동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
유성훈,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 신창로71번길 17, 203동 302호 (신창동,신창2차남양휴튼)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
유현주,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 풍영로330번길 15, 808동 1004호 (장덕동,고실마을 휴먼시아)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
최홍준,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 하남대로54번안길 136-7, 203호 (하남동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김희석,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 풍영로145번길 43, 405동 1007호 (흑석동,장자울마을 휴먼시아)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김청수,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 여대길 290, 107동 403호 (산정동,어등산 한국아델리움1단지)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
임진석,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 신창로48번길 12, 301호 (신창동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
채훈,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 용아로399번길 26, 301호 (하남동)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김지훈,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 산월로 64, 1206동 502호 (산월동,첨단6차부영사랑으로)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
이정근,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 소촌로86번길 17, 108동 210호 (소촌동,모아드림타운아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
이종근,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 월곡산정로 96-21, 205동 908호 (월곡동,한성아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
이대인,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 수등로258번길 10, 101동 1105호 (신가동,우미이노스빌아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
윤중한,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 첨단중앙로68번길 134, 313동 404호 (산월동,첨단3-3차호반리젠시빌)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
류병채,전남광주통합특별시,광산구,전남광주통합특별시 광산구 동곡분토길 95-13 (본덕동),,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
김철,전남광주통합특별시,광산구,"전남광주통합특별시 광산구 우산로 17, 202동 907호 (우산동,시영2단지아파트)",,,,개인화물자동차운송사업,Y,1,2026-07-29,5825000,전남광주통합특별시 광산구
